Judul Berita,Link Berita,Link Gambar
"Jadwal Rekrutmen CPNS Dijamin Tak Diundur, September 2023!",https://www.cnbcindonesia.com/news/20230713164047-4-454058/jadwal-rekrutmen-cpns-dijamin-tak-diundur-september-2023,https://awsimages.detik.net.id/visual/2020/09/01/tes-cpns-di-tengah-pandemi-cnbc-indonesia-andrean-kristianto-23_43.jpeg?w=152&q=90
Siap-siap! Pemerintah Buka 206.000 CPNS untuk Fresh Graduate,https://www.cnbcindonesia.com/news/20230712064939-4-453451/siap-siap-pemerintah-buka-206000-cpns-untuk-fresh-graduate,https://awsimages.detik.net.id/visual/2023/03/29/press-statement-thr-dan-gaji-13_43.png?w=152&q=90
"Tok! Lowongan CPNS Dibuka September, 20% Jatah Fresh Graduate",https://www.cnbcindonesia.com/news/20230711155254-4-453316/tok-lowongan-cpns-dibuka-september-20-jatah-fresh-graduate,https://awsimages.detik.net.id/visual/2022/01/24/dear-tenaga-honorer-kalian-akan-diangkat-jadi-pns-lho_43.png?w=152&q=90
"Jangan Kelewatan! Lowongan 1,03 Juta CASN Dibuka September",https://www.cnbcindonesia.com/news/20230706100454-4-451804/jangan-kelewatan-lowongan-103-juta-casn-dibuka-september,https://awsimages.detik.net.id/visual/2021/09/02/seleksi-kompetensi-dasar-skd-bagi-calon-pegawai-negeri-sipil-cpns-13_43.jpeg?w=152&q=90
Gaji ke-13 Cair! Ingat Dibayar Tak Full 100% & Tak Serentak,https://www.cnbcindonesia.com/news/20230616061623-4-446410/gaji-ke-13-cair-ingat-dibayar-tak-full-100-tak-serentak,https://awsimages.detik.net.id/visual/2021/05/23/infografis-gaji-ke-13-pns-cair-1-juni-cek-besaran-tiap-golonganaristya-rahadian_43.png?w=152&q=90
"Sri Mulyani Cairkan Gaji ke-13 PNS, Cek Besaran & Penerima!",https://www.cnbcindonesia.com/news/20230606063816-4-443216/sri-mulyani-cairkan-gaji-ke-13-pns-cek-besaran-penerima,https://awsimages.detik.net.id/visual/2022/05/13/infografis-gak-perlu-ngantor-pns-bakal-kerja-bak-pegawai-startup_43.jpeg?w=152&q=90
"Sekolah Kedinasan Dibuka, Lulus Bakal Langsung Jadi CPNS",https://www.cnbcindonesia.com/news/20230531123435-4-442142/sekolah-kedinasan-dibuka-lulus-bakal-langsung-jadi-cpns,https://awsimages.detik.net.id/visual/2021/10/21/skd-cpns-kemenkumham-jatim-bernuansa-squid-game-dok-kemenkumham-jatim-6_43.jpeg?w=152&q=90
"Mohon Maaf! Gaji ke-13 PNS Tak Cair 100%, Segini Besarannya",https://www.cnbcindonesia.com/news/20230529231000-4-441599/mohon-maaf-gaji-ke-13-pns-tak-cair-100-segini-besarannya,https://awsimages.detik.net.id/visual/2021/05/23/infografis-gaji-ke-13-pns-cair-1-juni-cek-besaran-tiap-golonganaristya-rahadian_43.png?w=152&q=90
Sri Mulyani Bagikan Pesan Penting Ini ke 749 CPNS Kemenkeu,https://www.cnbcindonesia.com/news/20230526152336-4-440949/sri-mulyani-bagikan-pesan-penting-ini-ke-749-cpns-kemenkeu,https://awsimages.detik.net.id/visual/2023/05/22/menteri-keuangan-sri-mulyani-saat-mengikuti-upacara-memperingati-hari-kebangkitan-nasional-di-sekolah-boedi-oetomo-5_43.jpeg?w=152&q=90
Akhirnya Menteri PANRB Blak-Blakan Tentang Pensiun Massal PNS,https://www.cnbcindonesia.com/news/20230101113250-4-401832/akhirnya-menteri-panrb-blak-blakan-tentang-pensiun-massal-pns,https://awsimages.detik.net.id/visual/2020/10/26/bupati-banyuwangi-abdullah-azwar-anas-foto-rachman-haryanto_43.jpeg?w=152&q=90
Azwar Anas Bocorkan Rencana Pensiun Dini PNS hingga CPNS 2023,https://www.cnbcindonesia.com/news/20221230083348-4-401385/azwar-anas-bocorkan-rencana-pensiun-dini-pns-hingga-cpns-2023,https://awsimages.detik.net.id/visual/2020/10/26/bupati-banyuwangi-abdullah-azwar-anas-foto-rachman-haryanto_43.jpeg?w=152&q=90
Terungkap! Begini Kronologi Meninggalnya CPNS Bakamla,https://www.cnbcindonesia.com/news/20220921082129-4-373738/terungkap-begini-kronologi-meninggalnya-cpns-bakamla,https://awsimages.detik.net.id/visual/2022/09/20/jakarta-19-september-2022-bakamla-riindonesian-coast-guard-segenap-keluarga-besar-bakamla-ri-berduka-cita-atas-meninggalnya-mu_43.png?w=152&q=90
"Viral CPNS Bakamla Meninggal, Kemenkeu Ikut Tanggung Jawab",https://www.cnbcindonesia.com/news/20220920113658-4-373515/viral-cpns-bakamla-meninggal-kemenkeu-ikut-tanggung-jawab,https://awsimages.detik.net.id/visual/2022/09/20/jakarta-19-september-2022-bakamla-riindonesian-coast-guard-segenap-keluarga-besar-bakamla-ri-berduka-cita-atas-meninggalnya-mu_43.png?w=152&q=90
"Kasus CPNS Alumnus STAN Meninggal, Sri Mulyani Turun Tangan",https://www.cnbcindonesia.com/news/20220920105517-4-373496/kasus-cpns-alumnus-stan-meninggal-sri-mulyani-turun-tangan,https://awsimages.detik.net.id/visual/2019/04/10/e2efcb3e-9f26-45fe-b4d8-ad7eb9026200_43.png?w=152&q=90
"Ratusan CPNS Mundur, Apa Solusinya Naik Gaji?",https://www.cnbcindonesia.com/news/20220602100206-4-343621/ratusan-cpns-mundur-apa-solusinya-naik-gaji,https://awsimages.detik.net.id/visual/2021/11/19/infografis-10-pekerjaan-di-ri-dengan-gaji-paling-tinggi_43.jpeg?w=152&q=90
detikFinance,https://finance.detik.com/moneter/d-7367470/gaji-karyawan-dipotong-tapera-buat-nombok-apbn-ini-kata-kemenkeu,https://akcdn.detik.net.id/visual/2024/05/28/infografis-tapera-infografis-fuad-hasim-naskah-danu-damarjatidetikcom-1_43.jpeg?w=250&q=90
detikSumbagsel,https://www.detik.com/sumbagsel/berita/d-7367248/siap-siap-tes-cpns-dan-pppk-di-kota-bengkulu-dilaksanakan-juli-2024,https://akcdn.detik.net.id/visual/2024/05/31/pemerintah-kota-bengkulu-membuka-pelaksanaan-tes-untuk-cpns-dan-pppk_43.jpeg?w=250&q=90
detikEdu,https://www.detik.com/edu/detikpedia/d-7367016/ketentuan-batas-usia-pendaftaran-cpns-2024-maksimal-40-tahun-dengan-catatan-ini,https://akcdn.detik.net.id/visual/2022/10/17/senangnya-orang-orang-ini-diangkat-jadi-pns-1_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7365511/mensesneg-soal-ramai-iuran-tapera-kementerian-pupr-kemenkeu-akan-jelaskan,https://akcdn.detik.net.id/visual/2021/02/16/mensesneg-pratikno-3_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/infrastruktur/d-7360353/292-pns-kemenkeu-pindah-duluan-ke-ikn-salah-satunya-sekjen,https://akcdn.detik.net.id/visual/2024/05/27/sekjen-kementerian-keuangan-heru-pambudi-1_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/energi/d-7359739/bph-migas-surati-kemenkeu-minta-kuota-bbm-subsidi-buat-2025,https://akcdn.detik.net.id/visual/2024/02/24/bph-migas_43.jpeg?w=250&q=90
detikSumbagsel,https://www.detik.com/sumbagsel/berita/d-7359628/pj-wali-kota-palembang-lantik-1-484-pppk-dan-cpns,https://akcdn.detik.net.id/visual/2024/05/27/pj-wali-kota-palembang-lantik-1484-pppk-dan-cpns_43.jpeg?w=250&q=90
detikEdu,https://www.detik.com/edu/seleksi-masuk-pt/d-7367126/taruna-stmkg-dapat-tunjangan-tiap-bulan-minat-daftar,https://akcdn.detik.net.id/visual/2021/07/05/taruna-stmkg-dok-stmkg_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7366882/jokowi-sudah-tahu-pertemuan-sri-mulyani-dan-gugus-tugas-prabowo-gibran,https://akcdn.detik.net.id/visual/2024/05/31/sri-mulyani-menerima-gugus-tugas-sinkronisasi-prabowo-gibran_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7366930/sri-mulyani-kenalkan-mas-tommy-djiwandono-kalau-pak-terlalu-tua,https://akcdn.detik.net.id/visual/2024/05/31/sri-mulyani-terima-kunjungan-gugut-tugas-sinkronisasi-prabowo-gibran_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7366982/sri-mulyani-sebut-tommy-djiwandono-in-charge-sinkronisasi-soal-keuangan,https://akcdn.detik.net.id/visual/2024/05/31/tommy-djiwandono_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7366953/sri-mulyani-dan-tim-prabowo-gibran-komunikasi-sejak-2-bulan-lalu,https://akcdn.detik.net.id/visual/2024/05/31/sri-mulyani-menerima-kujungan-gugus-tugas-sinkronisasi-prabowo-gibran_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/pemilu/d-7366996/bertemu-sri-mulyani-gerindra-tak-bahas-hal-yang-sifatnya-nomenklatur,https://akcdn.detik.net.id/visual/2024/05/31/dasco-jadi-ketua-gugus-tugas-sinkronisasi-prabowo-gibran_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7366827/sri-mulyani-sambut-baik-gugus-tugas-prabowo-gibran-sinkronisasi-rapbn-2025,https://akcdn.detik.net.id/visual/2024/05/31/sri-mulyani-terima-kunjungan-gugut-tugas-sinkronisasi-prabowo-gibran_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7367439/ikut-urusi-transisi-bidang-ekonomi-tommy-djiwandono-bakal-jadi-menkeu,https://akcdn.detik.net.id/visual/2024/05/31/gugus-tugas-prabowo-gibran-temui-sri-mulyani-bahas-rapbn-2025-3_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/moneter/d-7367459/moeldoko-tapera-tidak-akan-ditunda,https://akcdn.detik.net.id/visual/2022/08/11/moeldoko_43.jpeg?w=250&q=90
detikEdu,https://www.detik.com/edu/perguruan-tinggi/d-7351798/nadiem-student-loan-masih-butuh-pembahasan-dengan-kemenkeu,https://akcdn.detik.net.id/visual/2023/01/24/mendikbudristek-rapat-kerja-dengan-komisi-x-dpr_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/pemilu/d-7366884/dasco-jadi-ketua-gugus-tugas-sinkronisasi-prabowo-gibran,https://akcdn.detik.net.id/visual/2024/05/31/dasco-jadi-ketua-gugus-tugas-sinkronisasi-prabowo-gibran_43.jpeg?w=250&q=90
detikJogja,https://www.detik.com/jogja/bisnis/d-7354656/cpns-2024-kapan-dibuka-cek-jadwal-terbaru-dan-rincian-formasinya,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7353417/kapan-pembukaan-cpns-2024-ini-jadwal-syarat-hingga-formasinya,https://akcdn.detik.net.id/visual/2023/09/20/ilustrasi-link-pendaftaran-cpns-2023_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/bisnis/d-7353242/kapan-pendaftaran-cpns-2024-dibuka-cek-info-terbarunya,https://akcdn.detik.net.id/visual/2022/10/17/senangnya-orang-orang-ini-diangkat-jadi-pns-1_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7352247/kapan-pendaftaran-cpns-2024-simak-informasinya-di-sini,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/pemilu/d-7366803/temui-sri-mulyani-gugus-tugas-prabowo-harap-sinkronisasi-berjalan-baik,https://akcdn.detik.net.id/visual/2024/05/31/menkeu-sri-mulyani-dan-elite-partai-gerindra_43.jpeg?w=250&q=90
detikJabar,https://www.detik.com/jabar/berita/d-7348859/pemkab-karawang-buka-seleksi-cpns-dan-pppk-ini-formasinya,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-7340380/formasi-cpns-kemenag-2024-terbanyak-dalam-sejarah-cpns-kemenag,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-7279306/15-instansi-cpns-sepi-peminat-info-untuk-cpns-2024,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7344558/persiapkan-talenta-sri-mulyani-beri-pesan-ke-calon-pemimpin-kemenkeu,https://akcdn.detik.net.id/visual/2024/04/28/sri-mulyani-rela-malam-minggu-rapat-di-bea-cukai-gegara-banyak-kasus-viral-2_43.jpeg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-7366488/berapa-gaji-ptps-pilkada-2024-ini-nominalnya,https://akcdn.detik.net.id/visual/2023/01/26/ptps-pemilu-pengertian-jumlah-petugas-dan-wewenang_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/moneter/d-7366799/buruh-dan-pengusaha-duduk-bareng-tolak-iuran-tapera,https://akcdn.detik.net.id/visual/2024/05/31/buruh-dan-pengusaha-duduk-bareng-suarakan-iuran-tapera_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7319251/syl-pakai-anggaran-kementan-untuk-keluarga-kemenkeu-buka-suara,https://akcdn.detik.net.id/visual/2023/05/12/ketua-umum-lp3kn-yustinus-prastowo-tiara-aliyadetikcom_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7241528/bocoran-amunisi-kemenkeu-lawan-gugatan-pengusaha-hiburan,https://akcdn.detik.net.id/visual/2023/03/03/ilustrasi-hukum-2_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7310068/kemenkeu-lelang-rubicon-mario-dandy-mulai-rp-809-juta-minat,https://akcdn.detik.net.id/visual/2024/04/20/potret-rubicon-bekas-mario-dandy-yang-dilelang-2_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/bisnis/d-7307581/kemenkeu-jadikan-jagoan-banyuwangi-pilot-project-pengembangan-umkm-nasional,https://akcdn.detik.net.id/visual/2024/04/24/program-jagoan-banyuwangi-dilirik-kemenkeu_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/pemilu/d-7366999/sosok-tommy-djiwandono-tim-prabowo-in-charge-sinkronisasi-soal-keuangan,https://akcdn.detik.net.id/visual/2024/05/31/tommy-djiwandono_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7298212/kemenkeu-sebut-konflik-iran-vs-israel-bisa-ganggu-ekonomi-ri,https://akcdn.detik.net.id/visual/2024/04/16/yordania-diduga-bantu-israel-lawan-iran-warga-protes_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7342026/jokowi-turun-tangan-soal-bea-cukai-kemenkeu-bilang-begini,https://akcdn.detik.net.id/visual/2020/03/11/48ea66b7-adbf-4582-a2db-5bcff8faa395_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-7256938/cara-cek-formasi-cpns-2024-lewat-online,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikJabar,https://www.detik.com/jabar/berita/d-7170374/itb-dukung-kemenkeu-bentuk-student-loan,https://akcdn.detik.net.id/visual/2024/01/31/itb-buka-suara-soal-pembayaran-ukt-lewat-danacita_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7243312/horeee-cpns-juga-bakal-dapet-thr-2024,https://akcdn.detik.net.id/visual/2024/03/15/konferensi-pers-thr-dan-gaji-ke-13-tahun-2024_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/bisnis/d-7316691/kapan-pendaftaran-cpns-2024-dibuka-begini-penjelasan-menpan-rb,https://akcdn.detik.net.id/visual/2024/04/29/menpan-rb-azwar-anas-seusai-menghadiri-acara-musrenbang-provinsi-jateng-di-gedung-gradika-semarang-senin-2942024_43.jpeg?w=250&q=90
detikSumbagsel,https://www.detik.com/sumbagsel/berita/d-7313998/35-contoh-soal-tkd-untuk-latihan-tes-bumn-dan-cpns,https://akcdn.detik.net.id/visual/2023/04/11/ilustrasi-contoh-soal-bahasa-indonesia-1_43.jpeg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-7310189/pendaftaran-cpns-2024-dibuka-jadwal-syarat-dan-formasinya,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikNews,https://news.detik.com/berita/d-7270719/ketua-mpr-ri-bamsoet-dukung-pemisahan-ditjen-pajak-dari-kemenkeu,https://akcdn.detik.net.id/visual/2024/03/31/bambang-soesatyo_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7269716/sri-mulyani-berduka-eks-irjen-kemenkeu-agus-muhammad-tutup-usia,https://akcdn.detik.net.id/visual/2024/03/30/mantan-irjen-kemenkeu-agus-muhammad-tutup-usia_43.jpeg?w=250&q=90
detikSumbagsel,https://www.detik.com/sumbagsel/berita/d-7305065/pendaftaran-cpns-2024-link-resmi-formasi-dan-syarat-registrasi,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-7303416/kapan-seleksi-cpns-2024-dibuka-ini-bocoran-dari-bkn,https://akcdn.detik.net.id/visual/2022/01/20/pemerintah-kota-cimahi-tidak-akan-menerima-calon-pegawai-negeri-sipil-pada-tahun-2022_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7344631/kemenkeu-sudah-kumpulkan-rp-24-12-t-dari-pajak-kripto-fintech-ini-rinciannya,https://akcdn.detik.net.id/visual/2021/09/14/ilustrasi-pajak_43.jpeg?w=250&q=90
detikJabar,https://www.detik.com/jabar/jabar-gaskeun/d-7297995/jadwal-seleksi-cpns-dan-pppk-2024-hingga-jumlah-formasinya,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikSumut,https://www.detik.com/sumut/berita/d-7295115/pendaftaran-cpns-2024-dibuka-berikut-syarat-dan-dokumen-pentingnya,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/berita/d-7366706/1-juni-2024-tanggal-merah-atau-bukan-cek-daftar-hari-libur-berikut-ini,https://akcdn.detik.net.id/visual/2023/05/03/ilustrasi-kalender_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-7364980/kemenag-buka-110-553-formasi-casn-2024-cek-rinciannya,https://akcdn.detik.net.id/visual/2023/04/19/gedung-kementerian-agama-ri_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7243066/bocoran-isi-pertemuan-ahy-sri-mulyani-di-kemenkeu,https://akcdn.detik.net.id/visual/2024/03/15/menteri-agraria-dan-tata-ruang-atrbpn-agus-harimurti-yudhoyono-ahy_43.jpeg?w=250&q=90
detikBali,https://www.detik.com/bali/berita/d-7179605/karangasem-usulkan-2-850-formasi-pppk-cpns-2024,https://akcdn.detik.net.id/visual/2023/05/05/kepala-bpksdm-karangasem-i-komang-agus-sukasena_43.jpeg?w=250&q=90
detikSulsel,https://www.detik.com/sulsel/berita/d-7366518/masa-kerja-pantarlih-pilkada-2024-serta-gaji-dan-jadwal-lengkapnya,https://akcdn.detik.net.id/visual/2023/02/12/pelantikan-2275-pertugas-pemutakhiran-data-pemilih-pantarlih-se-kabupaten-buleleng-di-taman-kota-singaraja-minggu-1222023_43.jpeg?w=250&q=90
detikJogja,https://www.detik.com/jogja/berita/d-7366644/30-contoh-ucapan-selamat-hari-lahir-pancasila-2024-kobarkan-semangat,https://akcdn.detik.net.id/visual/2024/05/30/hari-lahir-pancasila-2_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/infrastruktur/d-7101428/kemenkeu-lahan-hotel-sultan-barang-milik-negara,https://akcdn.detik.net.id/visual/2023/11/15/hotel-sultan-ramai-pengunjung-jelang-konser-coldplay-3_43.jpeg?w=250&q=90
detikJabar,https://www.detik.com/jabar/bisnis/d-7229821/layanan-pajak-di-jabar-bakal-terintegrasi-dengan-core-tax-kemenkeu,https://akcdn.detik.net.id/visual/2024/03/07/bapenda-jabar_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7224554/jaga-ketahanan-pangan-kemenkeu-bakal-bentuk-dana-siaga-buat-bapanas,https://akcdn.detik.net.id/visual/2024/03/04/memantau-harga-sembako-di-pasar-senen-jelang-ramadan-7_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7343515/30-motor-royal-enfield-yang-dilelang-kemenkeu-laku-rp-2-1-miliar,https://akcdn.detik.net.id/visual/2024/05/06/bea-cukai-lelang-30-unit-royal-enfield-6_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7206959/soal-insentif-pajak-hiburan-kemenkeu-tunggu-inisiatif-pemda,https://akcdn.detik.net.id/visual/2024/01/19/ilustrasi-pajak-hiburan-2_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7343515/30-motor-royal-enfield-yang-dilelang-kemenkeu-laku-rp-2-1-miliar,https://akcdn.detik.net.id/visual/2024/05/06/bea-cukai-lelang-30-unit-royal-enfield-6_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7198740/lantik-pejabat-kemenkeu-sri-mulyani-sampaikan-pesan-penting-ini,https://akcdn.detik.net.id/visual/2023/03/17/menteri-keuangan-sri-mulyani-indrawati_43.jpeg?w=250&q=90
detikBali,https://www.detik.com/bali/nusra/d-7279023/disetujui-kemenpan-rb-pemkot-kupang-buka-135-formasi-cpns,https://akcdn.detik.net.id/visual/2024/04/04/pj-wali-kota-kupang-fahrensy-priestley-funay-dok-pemkot-kupang_43.jpeg?w=250&q=90
detikEdu,https://www.detik.com/edu/perguruan-tinggi/d-7278423/pemerintah-bolehkan-lulusan-mahad-aly-ikut-cpns-2024-segini-kuotanya,https://akcdn.detik.net.id/visual/2023/12/27/menteri-agama-yaqut-cholil-qoumas_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/bisnis/d-7132108/berapa-formasi-dalam-pendaftaran-cpns-2024,https://akcdn.detik.net.id/visual/2023/09/20/ilustrasi-link-pendaftaran-cpns-2023_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/cpns/d-7273960/kemendikbudristek-buka-40-541-lowongan-cpns-dan-pppk-ini-rinciannya,https://akcdn.detik.net.id/visual/2023/02/03/ilustrasi-pegawai-asn_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/bisnis/d-7272867/rekor-kemenag-buka-110-553-lowongan-cpns-dan-pppk,https://akcdn.detik.net.id/visual/2023/08/20/ilustrasi-lowongan-cpns-dan-pppk_43.jpeg?w=250&q=90
detikJatim,https://www.detik.com/jatim/berita/d-7122666/pengumuman-cpns-2024-ada-6-tahapan-seleksi,https://akcdn.detik.net.id/visual/2023/08/10/ilustrasi-tes-cpns_43.jpeg?w=250&q=90
detikJateng,https://www.detik.com/jateng/bisnis/d-7262715/pemkab-magelang-buka-lowongan-825-cpns-dan-pppk-ini-rinciannya,https://akcdn.detik.net.id/visual/2024/03/26/kantor-pemkab-magelang_43.jpeg?w=250&q=90
detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7337386/pejabat-bea-cukai-yang-dilaporkan-ke-kemenkeu-dibebastugaskan,https://akcdn.detik.net.id/visual/2022/01/25/direktur-komunikasi-dan-bimbingan-pengguna-jasa-djbc-nirwala-dwi-heryanto-dok-ditjen-bea-cukai_43.jpeg?w=250&q=90
